order_id,order_hour,order_dayofweek,is_weekend,is_peak_hour,sla_slack_min,delay_risk
7144611408,8,4,0,0,13.0,0
9411421675,10,2,0,0,13.0,1
7315949343,22,6,1,0,20.0,0
9430475133,1,5,1,0,11.0,1
3062145702,14,4,0,0,12.0,1
6500458984,7,2,0,0,18.0,1
7429306851,3,0,0,0,18.0,1
2687236003,21,2,0,1,12.0,1
1885906938,4,0,0,0,14.0,1
9949334146,2,0,0,0,15.0,2
2555454584,17,5,1,0,17.0,2
2503209946,11,6,1,0,19.0,0
2329563439,23,3,0,0,11.0,2
1041536174,8,3,0,0,12.0,2
6631188689,12,3,0,1,16.0,0
9300178512,12,1,0,1,19.0,1
1086881691,17,2,0,0,15.0,0
8008880980,15,3,0,0,13.0,1
2417680703,0,6,1,0,17.0,2
1117730990,19,4,0,1,13.0,0
1678557345,17,6,1,0,15.0,0
4505129824,13,1,0,1,10.0,1
8737295686,9,0,0,0,20.0,0
7997347191,3,3,0,0,16.0,2
1930645698,13,2,0,1,17.0,1
5393373590,17,4,0,0,18.0,1
5851854765,14,4,0,0,12.0,1
3765179520,4,6,1,0,10.0,2
683969424,6,3,0,0,13.0,2
8459624382,18,1,0,1,17.0,2
7110044004,13,0,0,1,19.0,1
4302375314,8,6,1,0,14.0,1
1245307588,15,0,0,0,10.0,1
3876260101,12,0,0,1,20.0,0
3162263618,12,5,1,1,14.0,1
655792395,23,4,0,0,10.0,1
7624743284,5,1,0,0,19.0,1
4783962671,17,0,0,0,12.0,1
7166787473,6,5,1,0,15.0,2
9395228070,19,3,0,1,14.0,0
902157975,1,2,0,0,11.0,0
6947741744,8,0,0,0,12.0,1
4788498083,2,6,1,0,15.0,2
8070127087,6,3,0,0,11.0,1
5191429552,17,5,1,0,17.0,2
5220651138,2,2,0,0,19.0,0
2758734705,23,2,0,0,17.0,1
2907887532,12,6,1,1,12.0,0
7388846009,9,3,0,0,18.0,0
2606843929,14,4,0,0,17.0,0
5637567433,1,0,0,0,14.0,0
8838095431,10,5,1,0,11.0,1
1564649286,3,2,0,0,16.0,1
4098166849,0,3,0,0,19.0,2
8091143423,22,3,0,0,18.0,1
3024045336,1,0,0,0,15.0,1
6152984028,0,1,0,0,20.0,1
3450790653,18,6,1,1,15.0,0
8028917900,0,1,0,0,16.0,1
7781884407,15,6,1,0,13.0,1
3483689828,6,4,0,0,14.0,0
8341286014,15,3,0,0,13.0,1
7936106887,14,1,0,0,18.0,1
2247354978,10,3,0,0,17.0,0
5347701114,18,0,0,1,15.0,0
7846068436,12,2,0,1,20.0,1
9893439302,20,1,0,1,18.0,0
4160816433,12,5,1,1,14.0,1
6000890622,16,5,1,0,14.0,0
7317676958,3,6,1,0,16.0,2
8620144614,22,2,0,0,16.0,2
3940758882,4,2,0,0,11.0,1
5216555041,23,6,1,0,19.0,0
5144793312,0,3,0,0,10.0,0
7241413847,10,5,1,0,20.0,0
3567610983,4,5,1,0,17.0,2
16878685,2,1,0,0,15.0,1
951657166,7,6,1,0,14.0,0
4189022307,23,6,1,0,17.0,1
7378521428,20,2,0,1,16.0,0
6266311709,1,1,0,0,10.0,1
7985347262,8,2,0,0,16.0,0
992764262,3,1,0,0,19.0,0
3080291353,19,4,0,1,17.0,1
5532188237,10,6,1,0,20.0,0
6814658453,11,3,0,0,20.0,0
4861499558,16,2,0,0,17.0,1
2521042570,10,4,0,0,20.0,0
5217781278,2,1,0,0,11.0,2
8006034379,6,4,0,0,11.0,1
7380913411,17,4,0,0,19.0,2
7706841114,2,1,0,0,18.0,0
1561779937,22,2,0,0,13.0,1
7196559586,11,0,0,0,18.0,0
2359961993,9,1,0,0,10.0,0
243819964,9,6,1,0,20.0,1
4806735178,17,2,0,0,12.0,0
9198762300,9,5,1,0,11.0,0
1105231941,1,5,1,0,15.0,1
5533955218,4,3,0,0,13.0,0
5130246751,6,0,0,0,17.0,0
4528445001,12,4,0,1,18.0,1
9503959018,10,2,0,0,13.0,1
4107052604,10,1,0,0,18.0,1
5578822558,17,6,1,0,12.0,2
5506634472,18,6,1,1,13.0,2
4112426763,20,1,0,1,13.0,0
7157334145,8,0,0,0,13.0,0
8423458672,23,6,1,0,17.0,1
3011683470,7,0,0,0,15.0,1
1884947290,1,5,1,0,17.0,1
558163882,11,3,0,0,16.0,1
824869105,16,1,0,0,10.0,0
4193492511,15,0,0,0,19.0,0
120996684,11,0,0,0,14.0,1
2531932780,12,6,1,1,12.0,1
8095547865,12,6,1,1,20.0,0
6894204435,18,5,1,1,18.0,0
9514917126,7,0,0,0,16.0,1
9329665908,8,5,1,0,18.0,1
1435406360,7,0,0,0,17.0,0
3460843508,0,5,1,0,13.0,0
4762084133,23,6,1,0,17.0,1
3884862300,9,2,0,0,17.0,1
1990946411,22,3,0,0,16.0,0
5054937065,16,5,1,0,18.0,2
9431652023,22,4,0,0,13.0,1
2268736598,8,4,0,0,18.0,0
2793638565,8,6,1,0,13.0,0
4168839407,0,3,0,0,11.0,0
7406514357,14,2,0,0,16.0,0
6087916798,16,4,0,0,14.0,1
4319962076,5,3,0,0,14.0,2
3904134741,10,3,0,0,14.0,1
3770123374,21,6,1,1,11.0,1
4494390731,12,4,0,1,10.0,1
6109777696,19,3,0,1,16.0,1
1401372388,9,0,0,0,18.0,0
4283973398,17,3,0,0,13.0,1
3261847147,3,5,1,0,15.0,1
3153811191,6,4,0,0,12.0,1
2639216409,11,6,1,0,15.0,1
5948575331,22,3,0,0,15.0,0
7792925364,2,2,0,0,17.0,1
7286478750,3,4,0,0,15.0,1
9776505630,3,2,0,0,19.0,0
4527342708,13,1,0,1,13.0,0
1124359689,5,4,0,0,15.0,2
3717458742,23,6,1,0,15.0,1
283675535,17,4,0,0,15.0,0
6039353394,15,1,0,0,19.0,0
6735917931,12,2,0,1,16.0,0
5155256671,0,2,0,0,10.0,0
3984108726,18,1,0,1,12.0,1
2491374111,4,5,1,0,16.0,1
2043371805,6,2,0,0,11.0,2
9657782153,14,3,0,0,11.0,0
9237289778,14,2,0,0,12.0,1
8917116859,23,4,0,0,18.0,1
720578658,8,6,1,0,14.0,0
9122210530,4,3,0,0,16.0,2
3540524256,9,6,1,0,20.0,1
1909520255,10,1,0,0,11.0,2
8022279737,14,6,1,0,11.0,0
7381549355,13,3,0,1,19.0,1
3998829973,1,1,0,0,17.0,2
2895464675,10,3,0,0,13.0,2
3971098657,2,6,1,0,20.0,1
5278249111,21,4,0,1,13.0,2
9810576443,13,2,0,1,16.0,1
4128844410,17,3,0,0,17.0,1
6103869123,14,1,0,0,10.0,0
6595041423,10,1,0,0,16.0,0
3991011923,9,2,0,0,19.0,0
5275440923,4,1,0,0,16.0,2
6468633344,6,4,0,0,14.0,0
9992859795,20,6,1,1,10.0,2
7518488485,10,2,0,0,12.0,1
9746950023,6,3,0,0,12.0,0
2721433550,14,2,0,0,18.0,1
6131680348,21,4,0,1,20.0,1
2281544500,10,4,0,0,18.0,1
4283802879,15,2,0,0,14.0,0
8621732366,18,1,0,1,18.0,1
3797679856,5,6,1,0,19.0,0
8532100929,15,0,0,0,16.0,1
2973976544,17,3,0,0,11.0,1
814260962,16,3,0,0,16.0,0
9411848231,21,2,0,1,17.0,2
6637284724,10,4,0,0,17.0,1
6497594124,17,3,0,0,17.0,1
7213146086,20,3,0,1,13.0,0
5110274761,3,3,0,0,14.0,1
1112110363,22,5,1,0,13.0,1
1209202931,0,1,0,0,15.0,1
6384745391,15,5,1,0,10.0,1
3367452972,14,5,1,0,15.0,2
2317597587,0,0,0,0,12.0,0
2254884198,2,5,1,0,19.0,1
679196318,22,0,0,0,20.0,0
2185319815,20,5,1,1,16.0,1
5965281449,17,0,0,0,15.0,1
8616726869,22,2,0,0,11.0,2
4786027510,12,0,0,1,16.0,0
4910445344,8,5,1,0,13.0,0
7629577899,15,3,0,0,11.0,1
4769055037,21,3,0,1,15.0,2
8476029654,8,4,0,0,16.0,1
7809866112,9,3,0,0,19.0,2
5453896364,0,5,1,0,16.0,1
9080432189,19,1,0,1,17.0,1
3079758919,15,3,0,0,19.0,0
4076039325,19,0,0,1,19.0,2
9239241275,3,2,0,0,15.0,0
4864829217,5,1,0,0,18.0,0
5108704843,14,3,0,0,17.0,1
8049805410,18,4,0,1,13.0,2
4711642504,13,3,0,1,13.0,1
8952094523,18,1,0,1,17.0,2
4285784267,18,0,0,1,17.0,0
7494670835,0,3,0,0,20.0,1
7667090453,23,4,0,0,19.0,1
2193572534,7,6,1,0,11.0,2
5357089776,23,0,0,0,13.0,1
1191016829,20,1,0,1,14.0,2
549484032,8,3,0,0,20.0,1
8164076900,0,6,1,0,18.0,1
7136165651,12,0,0,1,17.0,1
5368349643,9,0,0,0,17.0,2
6965901435,15,2,0,0,16.0,0
6687307827,14,2,0,0,16.0,1
475294138,17,4,0,0,13.0,1
9047534059,14,4,0,0,20.0,1
2807487047,13,6,1,1,11.0,1
5840148195,10,0,0,0,16.0,0
3758135932,0,4,0,0,19.0,1
1978476136,20,5,1,1,15.0,1
423648434,15,2,0,0,18.0,1
7201868330,20,1,0,1,17.0,0
9710106935,15,0,0,0,20.0,2
4432235479,17,4,0,0,16.0,1
6951956244,1,0,0,0,20.0,0
378485826,11,2,0,0,20.0,0
8982211913,18,3,0,1,12.0,1
6487868576,3,2,0,0,19.0,2
2973502797,3,6,1,0,16.0,1
4105022903,19,6,1,1,12.0,1
3668828731,3,5,1,0,14.0,0
8644734267,7,3,0,0,10.0,0
3757871565,7,3,0,0,19.0,0
5770510806,8,1,0,0,19.0,2
4514836077,10,5,1,0,18.0,2
5927852227,6,4,0,0,13.0,0
350719542,6,6,1,0,18.0,0
868288823,19,2,0,1,16.0,1
7199670826,10,2,0,0,11.0,2
3091948113,9,1,0,0,19.0,2
5793742966,18,3,0,1,19.0,1
7347109009,19,6,1,1,19.0,1
7078912146,11,0,0,0,11.0,0
2480856222,16,2,0,0,10.0,1
281421547,20,5,1,1,11.0,0
5226963306,6,6,1,0,20.0,1
7316642056,0,5,1,0,10.0,1
8997415290,17,2,0,0,16.0,2
6737025662,6,1,0,0,14.0,1
8395290763,19,4,0,1,13.0,2
7261119579,6,5,1,0,15.0,0
9938037878,11,1,0,0,15.0,2
7154987905,2,6,1,0,18.0,2
3605534244,12,2,0,1,13.0,1
5626601040,23,0,0,0,17.0,1
2577064886,4,4,0,0,13.0,1
2561362173,7,1,0,0,16.0,1
2793120553,10,5,1,0,19.0,1
4476563699,2,0,0,0,18.0,2
1580021952,14,3,0,0,14.0,0
7263454149,1,5,1,0,14.0,0
4371924002,13,0,0,1,12.0,2
2955277471,13,2,0,1,14.0,2
9445490338,22,1,0,0,13.0,2
2668915104,20,4,0,1,10.0,1
1045621584,0,1,0,0,10.0,2
4550545705,4,4,0,0,15.0,1
3373390154,9,2,0,0,11.0,1
5142985961,2,2,0,0,19.0,1
649220272,15,5,1,0,13.0,0
5023958886,5,1,0,0,20.0,2
9993542681,4,1,0,0,14.0,2
4380367305,13,0,0,1,13.0,1
3626113485,1,1,0,0,11.0,0
4399099668,17,6,1,0,17.0,2
3760880745,21,6,1,1,18.0,1
1803155516,1,2,0,0,15.0,0
4413782983,18,3,0,1,12.0,1
6766424456,5,2,0,0,13.0,1
8701531535,23,0,0,0,11.0,1
3961971562,19,4,0,1,16.0,0
1337510774,12,4,0,1,16.0,0
8859147707,21,4,0,1,19.0,2
5850669672,8,5,1,0,16.0,1
1183906926,20,4,0,1,12.0,2
6277509652,8,3,0,0,13.0,2
72748189,6,6,1,0,14.0,2
3164922639,23,6,1,0,18.0,0
1768504415,19,4,0,1,10.0,0
8173155169,14,5,1,0,15.0,2
6164820061,23,4,0,0,15.0,0
768283559,1,4,0,0,14.0,0
5091744424,21,2,0,1,12.0,2
932482893,22,2,0,0,18.0,0
4588148640,19,6,1,1,20.0,0
8120457107,18,5,1,1,16.0,1
6107471725,7,5,1,0,10.0,1
7001417958,3,3,0,0,15.0,1
7983443604,15,3,0,0,12.0,1
3057907418,22,3,0,0,18.0,0
3312147996,6,3,0,0,14.0,2
6822269883,7,0,0,0,19.0,0
5004539711,23,3,0,0,11.0,1
2426015858,0,0,0,0,13.0,1
4415332793,23,2,0,0,19.0,1
1256813796,1,3,0,0,18.0,1
633633688,11,0,0,0,16.0,1
8311814996,13,5,1,1,10.0,2
1441735184,15,3,0,0,17.0,1
1525742840,12,0,0,1,16.0,0
1947080315,16,0,0,0,14.0,2
5682081545,16,3,0,0,17.0,1
8100817128,22,5,1,0,15.0,2
6051792089,21,1,0,1,14.0,1
1158173915,1,6,1,0,11.0,2
266072469,11,2,0,0,13.0,2
2529883737,20,3,0,1,10.0,0
9090089969,21,2,0,1,16.0,1
7102272749,16,1,0,0,10.0,1
4948925080,12,3,0,1,16.0,0
9463013186,17,3,0,0,10.0,0
5581013292,19,1,0,1,11.0,2
7009619835,6,0,0,0,15.0,0
9177283950,23,3,0,0,16.0,1
9359187866,9,0,0,0,13.0,2
1524480475,21,6,1,1,12.0,2
3829990099,18,0,0,1,19.0,0
1058609445,18,1,0,1,17.0,0
1022764286,14,6,1,0,18.0,0
1913299658,12,0,0,1,20.0,1
5305443623,12,5,1,1,12.0,0
4074369199,3,2,0,0,15.0,1
9966404015,11,3,0,0,17.0,0
3192917514,9,4,0,0,17.0,1
1256718210,22,2,0,0,15.0,1
6067839426,8,3,0,0,20.0,0
2254923956,18,0,0,1,17.0,2
7367673526,9,2,0,0,11.0,1
9467422683,23,2,0,0,16.0,0
819853692,17,3,0,0,17.0,0
3070834475,14,3,0,0,17.0,1
3620552357,2,2,0,0,10.0,0
5938542755,17,0,0,0,17.0,0
9315535975,10,3,0,0,14.0,2
3547873471,4,1,0,0,13.0,1
6546999829,18,4,0,1,15.0,1
9039495201,19,2,0,1,18.0,0
99708985,4,6,1,0,17.0,1
6312811061,13,5,1,1,18.0,2
3915885220,10,4,0,0,18.0,1
6654736751,0,1,0,0,13.0,0
841915361,19,3,0,1,13.0,0
2543233800,17,5,1,0,20.0,2
5271947935,23,0,0,0,15.0,0
6339554317,0,2,0,0,19.0,0
1840475676,3,0,0,0,18.0,0
6812031667,14,1,0,0,15.0,1
3031698482,7,4,0,0,13.0,1
7902025520,21,1,0,1,20.0,1
1969446314,19,1,0,1,18.0,1
9949497098,22,0,0,0,12.0,1
4572338018,10,3,0,0,17.0,1
2964153358,0,0,0,0,16.0,0
7642038633,11,6,1,0,18.0,2
8208980848,23,2,0,0,17.0,0
3343789681,21,5,1,1,11.0,2
9478305481,3,4,0,0,19.0,2
3475260976,18,6,1,1,20.0,2
3665443705,13,4,0,1,12.0,2
673592541,0,4,0,0,11.0,0
8074949320,13,3,0,1,13.0,0
8056021378,22,5,1,0,11.0,2
2331582000,9,5,1,0,19.0,0
5844776722,12,2,0,1,12.0,1
8426465860,23,3,0,0,12.0,0
9057555029,19,4,0,1,18.0,1
2210486526,17,2,0,0,17.0,0
6421432903,17,1,0,0,16.0,1
3562901354,20,0,0,1,20.0,0
8194268842,7,3,0,0,15.0,1
7524467684,0,1,0,0,11.0,0
1254195766,4,3,0,0,15.0,0
6476646153,2,6,1,0,13.0,1
8278568103,1,1,0,0,19.0,0
8589621333,13,6,1,1,17.0,0
8531683720,6,4,0,0,15.0,1
327291657,4,0,0,0,13.0,0
6159164139,6,5,1,0,10.0,1
8029863164,16,6,1,0,14.0,0
9387824629,18,5,1,1,14.0,2
3289836195,2,2,0,0,12.0,2
5001931575,20,0,0,1,12.0,2
7258292820,22,6,1,0,15.0,2
4924862857,17,1,0,0,14.0,2
8666314034,18,4,0,1,15.0,1
6775326324,1,5,1,0,20.0,1
6092636899,2,5,1,0,16.0,1
4115558056,2,2,0,0,11.0,0
2352136184,22,1,0,0,13.0,2
1706445141,19,0,0,1,12.0,1
9000165912,8,6,1,0,20.0,2
7457305850,11,4,0,0,17.0,1
9685973820,3,5,1,0,11.0,2
168067196,13,1,0,1,14.0,1
6105240201,23,2,0,0,20.0,1
1888247163,11,4,0,0,14.0,0
7145162326,22,4,0,0,12.0,1
7611231659,12,4,0,1,16.0,2
4508784747,1,0,0,0,15.0,2
2567590825,20,1,0,1,14.0,0
9255982861,5,3,0,0,10.0,1
4102063254,12,5,1,1,18.0,2
7373931740,0,1,0,0,20.0,1
5682816404,14,0,0,0,12.0,1
544018743,14,6,1,0,16.0,1
3292929952,6,1,0,0,12.0,2
9144790321,16,0,0,0,12.0,2
9075991438,23,2,0,0,16.0,1
3634813810,5,0,0,0,10.0,2
8250406975,11,3,0,0,10.0,0
5877618756,11,4,0,0,13.0,0
2419292139,22,4,0,0,12.0,2
9547123332,13,2,0,1,10.0,0
6968636396,19,1,0,1,15.0,0
5247557644,8,5,1,0,13.0,0
7731193394,13,1,0,1,10.0,2
6048321120,10,3,0,0,13.0,1
8494582006,15,3,0,0,16.0,0
5600781757,10,6,1,0,18.0,0
495091707,1,0,0,0,16.0,2
3239613823,16,3,0,0,18.0,1
3643352219,9,4,0,0,11.0,0
2051599638,10,5,1,0,11.0,2
3514859549,14,3,0,0,20.0,0
3907599008,0,1,0,0,12.0,0
1534993603,0,6,1,0,12.0,0
8980701254,14,6,1,0,18.0,1
6695408903,13,2,0,1,15.0,2
3268455899,17,5,1,0,20.0,0
7809161755,16,0,0,0,17.0,1
8873697539,5,2,0,0,12.0,1
8603941640,7,5,1,0,20.0,0
8308184279,8,0,0,0,16.0,1
7572826287,11,6,1,0,19.0,0
7478396641,14,1,0,0,12.0,2
3569283921,7,4,0,0,15.0,0
9947619677,20,1,0,1,16.0,0
5396237918,19,2,0,1,18.0,1
455878765,4,5,1,0,15.0,1
2079195080,2,5,1,0,19.0,0
6104211214,2,6,1,0,18.0,1
9442939134,11,5,1,0,12.0,0
3317293496,8,1,0,0,10.0,0
8243326501,11,6,1,0,13.0,1
4109483569,18,6,1,1,19.0,1
5390352336,4,0,0,0,11.0,1
2581584982,2,4,0,0,18.0,1
1668737869,23,3,0,0,15.0,0
5046906329,7,0,0,0,13.0,1
2536833157,4,0,0,0,14.0,0
9176170352,8,4,0,0,13.0,0
833930925,16,2,0,0,20.0,0
8515226099,17,0,0,0,19.0,0
2023020278,10,2,0,0,13.0,2
2840526544,7,1,0,0,12.0,1
7267422945,12,2,0,1,18.0,0
9400777426,0,4,0,0,14.0,1
3298603544,23,3,0,0,10.0,2
4479973293,19,2,0,1,10.0,1
356236208,13,1,0,1,19.0,1
6699845542,14,2,0,0,19.0,0
3106057977,18,4,0,1,11.0,0
1905367587,8,6,1,0,20.0,0
169590729,5,3,0,0,16.0,0
9820743709,10,6,1,0,18.0,1
6605882211,10,6,1,0,10.0,2
9517765444,4,3,0,0,17.0,0
7766311749,15,1,0,0,19.0,0
742238239,21,3,0,1,14.0,1
3146141485,8,2,0,0,18.0,1
6633702824,8,2,0,0,14.0,0
5033749011,13,6,1,1,18.0,0
4009496217,3,5,1,0,11.0,1
4284473821,8,0,0,0,16.0,1
8860588793,15,3,0,0,20.0,1
5305428485,2,6,1,0,19.0,1
676278878,8,5,1,0,14.0,0
9459854097,22,5,1,0,17.0,0
3895596621,4,6,1,0,10.0,0
7750915110,19,0,0,1,18.0,1
5173951989,17,5,1,0,16.0,0
6388954643,6,4,0,0,14.0,0
5819387689,18,4,0,1,14.0,0
4184037584,9,6,1,0,13.0,0
9525140554,9,1,0,0,15.0,1
1617927874,15,5,1,0,10.0,1
1543944105,17,0,0,0,10.0,2
341580530,7,2,0,0,10.0,2
5133661902,22,0,0,0,10.0,2
4557328309,1,3,0,0,14.0,1
4479421205,12,1,0,1,12.0,2
5740294639,13,0,0,1,12.0,2
8114060961,17,3,0,0,17.0,2
5744553133,3,4,0,0,18.0,1
5029893308,14,4,0,0,13.0,0
9663384689,16,4,0,0,18.0,1
7919240958,23,3,0,0,13.0,0
5211751826,1,3,0,0,10.0,2
8713129069,8,2,0,0,18.0,0
1407304162,18,4,0,1,14.0,0
3793875046,8,1,0,0,13.0,1
4903700958,9,3,0,0,12.0,1
1989547877,2,3,0,0,17.0,1
9584857115,23,3,0,0,20.0,0
7236760938,11,5,1,0,16.0,0
4346903287,23,0,0,0,20.0,1
6353755071,0,0,0,0,20.0,1
89194627,18,2,0,1,16.0,0
544919267,14,2,0,0,11.0,1
6665075012,3,6,1,0,20.0,1
4461389660,15,6,1,0,10.0,2
8789328634,1,5,1,0,12.0,2
147066568,7,4,0,0,14.0,0
6712947216,4,1,0,0,13.0,1
4731158560,18,3,0,1,16.0,0
6228958238,4,3,0,0,12.0,2
8006440384,5,4,0,0,18.0,0
7330672658,4,4,0,0,10.0,0
1766200974,14,6,1,0,13.0,0
2878422829,5,1,0,0,19.0,0
5862535621,6,2,0,0,14.0,1
3781134163,2,5,1,0,10.0,1
7835720444,23,2,0,0,12.0,2
1952343673,5,5,1,0,19.0,0
9406096007,9,4,0,0,17.0,2
1136528533,22,1,0,0,16.0,2
9137126466,9,5,1,0,16.0,1
1495517558,16,5,1,0,13.0,2
1643011737,8,6,1,0,14.0,1
4067366774,19,4,0,1,11.0,1
1683118802,15,6,1,0,18.0,1
5770514189,16,4,0,0,10.0,1
9612669334,17,5,1,0,10.0,1
3262295808,20,4,0,1,10.0,1
1593291198,22,0,0,0,10.0,2
5327721432,20,5,1,1,10.0,0
4879497185,11,1,0,0,11.0,0
6883107728,18,6,1,1,19.0,0
1643246998,16,6,1,0,18.0,1
913309291,9,6,1,0,13.0,0
8298829689,12,2,0,1,10.0,1
7155488252,21,5,1,1,15.0,0
8316192789,2,4,0,0,19.0,1
3589756658,9,0,0,0,11.0,1
8371900149,13,5,1,1,16.0,1
6659686612,3,5,1,0,11.0,0
2937676500,18,5,1,1,15.0,1
9908301442,8,5,1,0,18.0,1
3325049330,19,4,0,1,16.0,0
2330986566,16,6,1,0,10.0,0
1495975802,16,5,1,0,11.0,1
4207249029,17,6,1,0,20.0,1
1150143976,10,5,1,0,11.0,1
8443390148,11,0,0,0,20.0,0
8358703267,10,6,1,0,13.0,1
1608084881,23,3,0,0,15.0,1
2744486953,20,6,1,1,10.0,2
3036885153,21,3,0,1,11.0,1
7335148205,1,4,0,0,14.0,0
2356580295,1,0,0,0,15.0,1
8999547266,16,5,1,0,14.0,1
3094439783,3,3,0,0,18.0,1
2753579193,14,2,0,0,14.0,0
7683077217,18,2,0,1,15.0,0
2366099898,20,2,0,1,11.0,1
1252810532,21,2,0,1,15.0,2
6493039553,11,1,0,0,19.0,0
9274842886,18,2,0,1,18.0,0
8255275254,2,6,1,0,11.0,1
2136873695,10,6,1,0,20.0,0
3253225736,8,4,0,0,19.0,1
7712604853,23,1,0,0,20.0,1
5698803942,13,3,0,1,16.0,1
4393804577,13,2,0,1,12.0,1
9307961643,17,2,0,0,10.0,0
14103943,8,4,0,0,20.0,2
4183595096,6,1,0,0,19.0,0
9915365099,11,4,0,0,13.0,1
7979108696,22,0,0,0,14.0,1
8756485728,21,5,1,1,12.0,1
4859441294,5,3,0,0,12.0,1
8100291984,19,0,0,1,12.0,2
7825714018,19,1,0,1,17.0,0
1785144322,16,0,0,0,10.0,1
242240959,15,4,0,0,10.0,1
3527621284,4,6,1,0,15.0,0
2254856113,10,6,1,0,18.0,0
4295420935,11,2,0,0,13.0,1
8739415992,23,4,0,0,11.0,0
2123879653,8,3,0,0,10.0,2
1054974834,18,6,1,1,18.0,1
6660596550,2,4,0,0,19.0,2
1633238374,10,5,1,0,11.0,1
8133246330,13,6,1,1,20.0,1
4696656818,13,1,0,1,12.0,2
7590214417,22,3,0,0,11.0,2
1736212920,15,1,0,0,17.0,0
4507702369,23,6,1,0,10.0,1
6458765046,17,3,0,0,17.0,0
47953423,0,1,0,0,15.0,1
1263714922,1,4,0,0,17.0,1
2061768860,16,1,0,0,18.0,1
4264335652,6,4,0,0,18.0,0
3087181728,6,2,0,0,11.0,1
599772156,4,4,0,0,11.0,2
6074313668,10,4,0,0,11.0,1
5497551107,15,6,1,0,10.0,0
9102202025,7,2,0,0,15.0,2
8794436743,6,0,0,0,14.0,1
3299603042,4,0,0,0,19.0,1
243077069,18,3,0,1,20.0,1
6749594412,15,3,0,0,16.0,2
5378344982,1,5,1,0,19.0,2
9103834515,8,2,0,0,13.0,0
6237437720,7,5,1,0,17.0,2
2719670578,9,2,0,0,16.0,2
2748681349,5,2,0,0,17.0,1
9851618724,18,1,0,1,13.0,1
7013533376,14,4,0,0,15.0,0
9727047029,1,3,0,0,17.0,1
1191540022,0,6,1,0,18.0,2
5733572517,0,0,0,0,12.0,2
9647928644,13,4,0,1,18.0,0
9696598689,18,3,0,1,12.0,1
1091207520,19,5,1,1,10.0,0
7995971909,18,0,0,1,18.0,2
6077755741,23,3,0,0,18.0,1
1240745644,11,5,1,0,13.0,0
1397810713,14,5,1,0,18.0,0
5149614189,14,0,0,0,17.0,2
7453349798,13,3,0,1,16.0,0
7570986632,11,2,0,0,17.0,0
5292931220,2,5,1,0,15.0,1
2654499230,17,5,1,0,16.0,0
2327587597,17,5,1,0,16.0,0
5852189277,14,6,1,0,13.0,0
8943211530,18,5,1,1,13.0,1
3305649506,0,2,0,0,15.0,0
538997323,3,0,0,0,17.0,1
2966187610,1,3,0,0,18.0,1
866693541,19,0,0,1,17.0,0
440721658,10,4,0,0,11.0,1
2084323012,13,0,0,1,10.0,0
4876314410,6,4,0,0,18.0,1
2401282648,20,3,0,1,14.0,1
2117291471,15,2,0,0,15.0,1
5455295163,11,6,1,0,11.0,2
3219761206,12,6,1,1,19.0,1
7423918026,9,5,1,0,15.0,0
1793817443,23,1,0,0,20.0,1
2644609220,7,2,0,0,20.0,0
1353492780,16,2,0,0,15.0,0
1230061693,18,3,0,1,18.0,1
6299572675,18,3,0,1,15.0,2
5956863364,23,1,0,0,11.0,1
6788884093,20,6,1,1,10.0,1
6120799223,0,6,1,0,18.0,2
3892854030,4,3,0,0,16.0,0
1883324334,4,5,1,0,19.0,1
4541530278,2,4,0,0,14.0,2
8807380767,21,5,1,1,12.0,1
5865396281,2,1,0,0,19.0,2
340451825,19,2,0,1,17.0,0
3327784606,7,3,0,0,12.0,1
5990129875,8,5,1,0,17.0,2
8808930721,21,5,1,1,10.0,0
8116880443,1,6,1,0,10.0,0
9933926720,5,3,0,0,20.0,0
776562418,21,6,1,1,18.0,1
6105793582,1,3,0,0,10.0,2
9247779866,2,3,0,0,15.0,2
5456672526,17,0,0,0,14.0,1
6676994910,22,1,0,0,11.0,1
9353512235,11,2,0,0,20.0,0
6539196955,8,0,0,0,17.0,2
7886908865,2,4,0,0,12.0,1
7548844176,17,4,0,0,17.0,0
3375735380,4,5,1,0,17.0,0
32604190,9,4,0,0,11.0,0
5731985133,9,4,0,0,11.0,1
7586577278,7,4,0,0,11.0,0
7765930124,7,0,0,0,14.0,1
299059193,9,5,1,0,18.0,1
135053432,13,0,0,1,20.0,1
9618593702,9,6,1,0,10.0,2
2802699236,21,2,0,1,13.0,2
2044567188,10,4,0,0,19.0,1
913489768,0,1,0,0,14.0,1
6856986497,15,0,0,0,19.0,0
7292898570,22,3,0,0,10.0,2
6223087303,15,0,0,0,18.0,1
403352765,8,0,0,0,17.0,1
7004560997,2,4,0,0,10.0,1
8159868515,11,4,0,0,10.0,1
8854320668,8,4,0,0,13.0,1
2285302205,9,6,1,0,20.0,0
5160584867,18,6,1,1,13.0,0
4314105605,18,4,0,1,14.0,0
9895756835,15,2,0,0,10.0,2
1975300826,18,2,0,1,16.0,0
2214666083,17,1,0,0,16.0,0
4735339432,3,0,0,0,16.0,0
9863540120,0,4,0,0,13.0,1
8789376461,1,6,1,0,12.0,2
4784591220,3,1,0,0,16.0,0
6759658833,7,4,0,0,17.0,0
1241631129,21,4,0,1,18.0,1
8803314647,4,5,1,0,16.0,1
1016410657,23,2,0,0,10.0,0
8284240513,11,2,0,0,10.0,1
